시기,날짜,기사제목,url,감정,수치,분류근거
시행일,2025-06-28,“애 낳으라면서 신생아 대출부터 싹둑”…‘주거사다리’ 끊길까 잠못드는 청년들 [부동산360],https://n.news.naver.com/article/016/0002491619,중립,0.9835892915725708,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,주담대 한도 6억…사상초유 규제 배경은?[수도권 빚투 봉쇄①],https://n.news.naver.com/article/003/0013330641,부정,0.9886727929115297,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
시행일,2025-06-28,부산도 불붙나…3.3㎡ 당 5000만원 하이엔드 아파트 분양,https://n.news.naver.com/article/011/0004502475,중립,0.9821975827217102,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,“은평구 13억 말 안 돼” 계약 포기했는데 ‘줍줍’ 1200명 몰려,https://n.news.naver.com/article/009/0005516227,중립,0.9999431371688844,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,부산에 3.3㎡당 평균 5천만원 하이엔드 아파트 첫 분양,https://n.news.naver.com/article/001/0015475505,중립,0.9994041919708252,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,"“자고 나면 1억씩 오른다”던 서울 아파트, 대출 규제로 ‘확’ 꺾일까",https://n.news.naver.com/article/009/0005516224,부정,0.5894043445587158,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
시행일,2025-06-28,"‘파주금촌 금호어울림’, 30일(월) 청약접수 받아",https://n.news.naver.com/article/016/0002491606,중립,0.9999687671661376,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,2030은 '피눈물 난다' 전세사기 피해자 75%가 2030세대,https://n.news.naver.com/article/374/0000448509,중립,0.999831199645996,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,‘역대 최강’ 주담대 규제에 시장 ‘패닉’…“실수요자 사다리 걷어차기” vs “고가 아파트 폭등세 멈출 것” 엇갈린 반응,https://n.news.naver.com/article/021/0002718979,부정,0.9999438524246216,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
시행일,2025-06-28,"대출 6억 시대, 서울 투자처는 아파트 아닌 ‘빌라’[손바닥 부동산]",https://n.news.naver.com/article/018/0006051102,중립,0.9664341807365416,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,"""이 정도일 줄 몰랐어요""…'3000건 증발' 세입자들 비명",https://n.news.naver.com/article/015/0005150729,중립,0.9696664810180664,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,"""영등포 뉴타운 대어""…'리버센트 푸르지오 위브' 출격 [현장]",https://n.news.naver.com/article/031/0000944132,중립,0.999961256980896,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,"'이틀 새 1억 더'…돈줄 죄는 대출규제, 그 다음은?",https://n.news.naver.com/article/648/0000037402,부정,0.9980948567390442,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
시행일,2025-06-28,14곳 중 '독보적 선두'…재건축 '속도전'에 신고가 잇따르는 이 단지,https://n.news.naver.com/article/015/0005150724,중립,0.9856929779052734,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,“돈 있는 사람만 청약가능” 대출 규제에 분양시장 불똥,https://n.news.naver.com/article/011/0004502452,부정,0.812950611114502,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
시행일,2025-06-28,강남 3구·마포·성동 ‘직격탄’…“전·월세 가격 급등 부를수도”[집슐랭],https://n.news.naver.com/article/011/0004502451,긍정,0.9998204112052916,단어 '급등'이(가) 포함되어 긍정적으로 분석되었습니다.
시행일,2025-06-28,[동십자각] 강남 집중 먼저 해소해야,https://n.news.naver.com/article/011/0004502448,중립,0.999969244003296,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,"[영상] “마포인데, 여기 아직 안올랐어” 10억대 매수 가능 ‘성산시영’ 가보니[부동산360]",https://n.news.naver.com/article/016/0002491574,중립,0.9998860359191896,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,7월 부동산 공급 반등 기대…전국 4.6만 가구 중 63% 일반분양,https://n.news.naver.com/article/119/0002973055,중립,0.9999651908874512,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,"""100% 현금 부자 생각보다 많지 않아""…압구정 '불장' 주춤하나",https://n.news.naver.com/article/421/0008338039,중립,0.9880483746528624,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,정부 주 4.5일제 추진… 건설사들 “공기 맞추려면 초과근무수당 지출 부담”,https://n.news.naver.com/article/366/0001088358,부정,0.967495858669281,단어 '부담'이(가) 포함되어 부정적으로 분석되었습니다.
시행일,2025-06-28,"""애가 크면 다들 이 동네로 와""...' 영끌' 부모들 여기로 몰린다",https://n.news.naver.com/article/014/0005369398,중립,0.7821828722953796,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,“신생아 대출까지 건드리다니”…디딤돌 대출 축소에 예비부모 ‘부글부글’,https://n.news.naver.com/article/011/0004502440,중립,0.999931573867798,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,지방이 사라지고 있다…서울 집값 독점 정책의 그림자[김현아의 시티라이프],https://n.news.naver.com/article/243/0000080355,중립,0.9999276399612428,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,[부동산캘린더] 내주 6천475가구 공급…7월 분양 올해 최다,https://n.news.naver.com/article/001/0015475408,중립,0.9928134083747864,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,'천장' 뚫린 서울 집값…멀어지는 내 집 마련[매매·전세·월세 과열]①,https://n.news.naver.com/article/003/0013330509,중립,0.8258258104324341,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,주담대는 6억까지…디딤돌·버팀목 대출 한도 최대 1억 낮춰[주간 부동산 키워드],https://n.news.naver.com/article/003/0013330504,중립,0.9992489218711852,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,"[샷!] ""영원히 고통받을 뻔""",https://n.news.naver.com/article/001/0015475407,중립,0.9999094009399414,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,부동산 증여취소소송의 법리와 실무사례[김용일의 부동산톡],https://n.news.naver.com/article/018/0006051067,중립,0.9999676942825316,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,"""공급 시차 고려했나""…정부, 대출 규제로 불 끄고 주택 공급 확대",https://n.news.naver.com/article/421/0008338015,부정,0.9999716281890868,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
시행일,2025-06-28,"""여보, 그 때 집 샀어야"" 서울 역대급 불장…성동·과천 날았다",https://n.news.naver.com/article/008/0005213929,중립,0.9894213676452636,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,오늘부터 수도권 다주택자·갭투자 대출 전면 차단,https://n.news.naver.com/article/422/0000754032,중립,0.999964475631714,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,"""150만호·250만호 이런 대책 그만…꼼꼼하고 실현 가능한 공급 내놔야""",https://n.news.naver.com/article/025/0003451330,긍정,0.9999685287475586,단어 '대책'이(가) 포함되어 긍정적으로 분석되었습니다.
시행일,2025-06-28,"""하반기 서울 집값 2~5% 뛸 것"" 53%…""하락 반전"" 6% 그쳐",https://n.news.naver.com/article/025/0003451328,부정,0.9991071820259094,단어 '하락'이(가) 포함되어 부정적으로 분석되었습니다.
시행일,2025-06-28,"고개 든 서울 집값에 수요억제 처방… ""공급 확대 따라야 장기효과""",https://n.news.naver.com/article/469/0000872966,중립,0.9999723434448242,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,오늘부터 수도권 집 살때 6억 넘게 못빌린다,https://n.news.naver.com/article/020/0003644330,중립,0.5546126961708069,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,“부동산 ‘불장’ 단기 진정효과… 한강벨트 고가주택 수요 꺾일듯”,https://n.news.naver.com/article/020/0003644324,중립,0.9999738931655884,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,성동-마포 등 토지거래허가구역 확대도 검토,https://n.news.naver.com/article/020/0003644320,중립,0.999974250793457,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,주담대 받아 집 사면 6개월내 전입해야… ‘갭 투자’ 사실상 차단,https://n.news.naver.com/article/020/0003644319,중립,0.9997022747993468,문맥 상 중립을 나타내고 있습니다.
시행일,2025-06-28,주담대 6억 제한… 역대 최강 규제,https://n.news.naver.com/article/023/0003913785,부정,0.9802865386009216,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
시행일,2025-06-28,"“이번 대책, 文정부 28번 규제 다 합친 만큼 강력”",https://n.news.naver.com/article/023/0003913782,긍정,0.6813964247703552,단어 '대책'이(가) 포함되어 긍정적으로 분석되었습니다.
시행일,2025-06-28,“기습적으로 대출 조여… 계약금 날리고 이사 못 갈 판”,https://n.news.naver.com/article/023/0003913769,중립,0.9090075492858888,문맥 상 중립을 나타내고 있습니다.
초기반응,2025-06-29,"김정관 산업장관 후보자 ""무역 구조 혁신, 수출 1조 달러 기반 만들 것""",https://n.news.naver.com/mnews/article/079/0004039626,중립,0.9999725818634032,문맥 상 중립을 나타내고 있습니다.
초기반응,2025-06-29,"현대건설·HDC 컨소시엄, 미아9-2구역 재건축 시공사 선정",https://n.news.naver.com/mnews/article/215/0001214459,중립,0.9999669790267944,문맥 상 중립을 나타내고 있습니다.
초기반응,2025-06-29,주담대 6억 이유…월 300만원 원리금 낼 수 있는 상위 10% 겨냥,https://n.news.naver.com/mnews/article/021/0002719112,중립,0.999964714050293,문맥 상 중립을 나타내고 있습니다.
초기반응,2025-06-29,서울 아파트 시장 '폭주'… 강원은 하락세 지속,https://n.news.naver.com/mnews/article/087/0001126273,부정,0.999945878982544,단어 '하락'이(가) 포함되어 부정적으로 분석되었습니다.
초기반응,2025-06-29,대출 6억 한도 옥죄자 서울 아파트 매매 ‘뚝’,https://n.news.naver.com/mnews/article/032/0003379361,중립,0.9858633875846864,문맥 상 중립을 나타내고 있습니다.
초기반응,2025-06-29,"“지방 전원주택에 본점 허위 등록, 잡아냅니다”",https://n.news.naver.com/mnews/article/032/0003379337,중립,0.9180473685264589,문맥 상 중립을 나타내고 있습니다.
초기반응,2025-06-29,영등포 역세권 ‘리버센트 푸르지오 위브’ 659가구,https://n.news.naver.com/mnews/article/032/0003379334,중립,0.9999489784240724,문맥 상 중립을 나타내고 있습니다.
초기반응,2025-06-29,안양 핵심 상권 ‘호현 센트럴 아이파크’ 507가구,https://n.news.naver.com/mnews/article/032/0003379333,중립,0.9999632835388184,문맥 상 중립을 나타내고 있습니다.
초기반응,2025-06-29,여의도까지 40분대 ‘풍무역 롯데캐슬 시그니처’,https://n.news.naver.com/mnews/article/032/0003379332,중립,0.8538835048675537,문맥 상 중립을 나타내고 있습니다.
초기반응,2025-06-29,"[단독] “전세 끼고 샀는데 어쩌죠”...갭투자 집주인들 초비상, 6억원 대출규제에 곤혹",https://n.news.naver.com/mnews/article/009/0005516645,부정,0.9997743964195251,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
초기반응,2025-06-29,초강력 대출 규제에 서울 부동산 ‘패닉’…“급등 지역 조정 있을 듯”,https://n.news.naver.com/mnews/article/028/0002753455,긍정,0.9934700727462769,단어 '급등'이(가) 포함되어 긍정적으로 분석되었습니다.
초기반응,2025-06-29,서울 아파트 130만세대 규제…안정이냐 풍선이냐,https://n.news.naver.com/mnews/article/029/0002964697,부정,0.998523771762848,단어 '규제'이(가) 포함되어 부정적으로 분석되었습니다.
초기반응,2025-06-29,"‘압구정현대 50년’ HDC현대산업개발, 용산 넘어 ‘성수전략제1지구’ 노린다",https://n.news.naver.com/mnews/article/029/0002964722,중립,0.9999243021011353,문맥 상 중립을 나타내고 있습니다.
초기반응,2025-06-29,"국토부, 건축물 화재확산 방지기술 개발 착수…230억원 투입",https://n.news.naver.com/mnews/article/029/0002964723,중립,0.999958634376526,문맥 상 중립을 나타내고 있습니다.
초기반응,2025-06-29,"롯데건설, 송파구 가락1차현대아파트 재건축 따냈다",https://n.news.naver.com/mnews/article/029/0002964724,중립,0.9999732971191406,문맥 상 중립을 나타내고 있습니다.
초기반응,2025-06-29,'李 부동산 멘토' 이상경 국토부 1차관으로... 李대통령 추가 차관 인사 단행,https://n.news.naver.com/mnews/article/469/0000873158,중립,0.9999490976333618,문맥 상 중립을 나타내고 있습니다.
초기반응,2025-06-29,강남 아파트값 고공행진하는데…전세가율은 '뚝',https://n.news.naver.com/mnews/article/422/0000754429,중립,0.9859657883644104,문맥 상 중립을 나타내고 있습니다.
초기반응,2025-06-29,수도권 주담대 6억 제한 초강수…미분양 지방 맞춤 정책은 빠져,https://n.news.naver.com/mnews/article/088/0000956120,중립,0.999918818473816,문맥 상 중립을 나타내고 있습니다.
